"","Group","SubGroup","Protein","Protein_ID","Entry_Name","Gene","Length","Percent_Coverage","Organism","Protein_Description","Protein_Existence","Protein_Probability","Top_Peptide_Probability","Total_Peptides","Unique_Peptides","Razor_Peptides","Total_Spectral_Count","Unique_Spectral_Count","Razor_Spectral_Count","Total_Intensity","Unique_Intensity","Razor_Intensity","Razor_Assigned_Modifications","Razor_Observed_Modifications","Indistinguishable_Proteins","TMT_126","TMT_127N","TMT_127C","TMT_128N","TMT_128C","TMT_129N","TMT_129C","TMT_130N","TMT_130C","TMT_131N","TMT_131C","TMT_132N","TMT_132C","TMT_133N","TMT_133C","TMT_134","aLOG_PISA_1","aLOG_PISA_2","aLOG_PISA_3","aLOG_PISA_4","bSTAT_PISA_1","bSTAT_PISA_2","bSTAT_PISA_3","bSTAT_PISA_4","cLOG_PROT_1","cLOG_PROT_2","cLOG_PROT_3","cLOG_PROT_4","dSTAT_PROT_1","dSTAT_PROT_2","dSTAT_PROT_3","dSTAT_PROT_4","mean_LPISA","mean_SPISA","mean_LPROT","mean_SPROT","log_PISA","log_PROT","pval_PISA","pval_PROT","neglog_PISA","neglog_PROT","adj_p_PISA","adj_p_PROT","log_adj_p_PISA","log_adj_p_PROT","LPISA_SDs","SPISA_SDs","LPROT_SDs","SPROT_SDs","LPISA_rsd","SPISA_rsd","LPROT_rsd","SPROT_rsd","significant_PISA","significant_PROT","significant_PISA_only","bottom_right"
"1",1,"a","sp|A0A385XJE6|INH21_ECOLI","A0A385XJE6","INH21_ECOLI","insH21",326,8,"Escherichia coli (strain K12) OX=83333","Transposase InsH for insertion sequence element IS5U","3:Protein inferred from homology",1,0.999,3,0,3,3,0,3,40159608,0,40159608,"N-term(304.2072)",NA,"sp|P0CE49|INSH1_ECOLI, sp|P0CE50|INSH2_ECOLI, sp|P0CE51|INSH3_ECOLI, sp|P0CE52|INSH4_ECOLI, sp|P0CE53|INSH6_ECOLI, sp|P0CE54|INSH7_ECOLI, sp|P0CE55|INSH8_ECOLI, sp|P0CE56|INSH9_ECOLI, sp|P0CE57|INH10_ECOLI, sp|P0CE58|INH11_ECOLI, sp|P76071|INSH5_ECOLI",446419.3789,504778.3906,455196.6797,589033.2344,134163.0332,112079.8457,112561.4863,129701.1172,1209581.461,1383519.313,1142235.68,1375785.047,135812.623,137879.6797,125492.5459,113572.8799,641214.325797258,737680.902071418,615086.914153995,735615.09566167,173722.947314874,170152.665282704,168948.830202727,194221.433363099,1404718.7346803,1383519.313,1273705.26609659,1403155.92679563,184346.313435062,195706.577947578,200906.167708819,181699.951159534,682399.309421086,176761.469040851,1366274.81014313,190664.752562748,-1.9488123603667,-2.84113762589338,4.31885951420465e-06,2.4999713044051e-08,5.36463092264804,7.60206497629198,2.15763397352053e-05,1.85911178736255e-07,4.66602222821797,6.7306944955562,63548.2384330962,11815.1961634451,62462.3765774803,9139.60109659473,9.31247109364858,6.68425999600314,4.57172862397549,4.79354520106534,"significant","significant",NA,NA
"371",371,"a","sp|P0A8H6|YIHI_ECOLI","P0A8H6","YIHI_ECOLI","yihI",169,39.6,"Escherichia coli (strain K12) OX=83333","Der GTPase-activating protein YihI","1:Experimental evidence at protein level",1,0.999,8,8,8,33,33,33,164043972,164043972,164043972,"10K(304.2072), 11K(304.2072), 2K(304.2072), 3K(304.2072), 5M(15.9949), 7K(304.2072), 8M(15.9949), N-term(304.2072)",NA,NA,1923887.184,1455283.575,1778693.347,2063302.677,1527967.696,1045708.037,1179398.257,1262417.456,1602180.097,1769508.274,1469846.231,1746116.995,1484617.937,1289467.485,1213645.999,1171609.082,2763374.71423901,2126744.96445791,2403468.76597059,2576758.84394943,1978511.10861019,1587529.03781964,1770214.3283025,1890411.84147115,1860653.84693243,1769508.274,1639023.29226567,1780855.53099694,2015157.63041788,1830271.64998571,1942975.69521403,1874402.70216716,2467586.82215424,1806666.57905087,1762510.23604876,1915701.9194462,-0.449770565971852,0.120241460986611,0.00606750038144629,0.0462629263462215,2.21699018769318,1.33476689954162,0.00922740319334018,0.0515176398162374,2.03492050238467,1.28804404157727,270612.456311885,169207.801119212,91772.7556232883,80909.9367145774,10.9666842877543,9.36574590360251,5.20693461781117,4.22351389291124,"not significant","not significant",NA,NA
"372",372,"a","sp|P0A8I1|YQGF_ECOLI","P0A8I1","YQGF_ECOLI","yqgF",138,50,"Escherichia coli (strain K12) OX=83333","Putative pre-16S rRNA nuclease","1:Experimental evidence at protein level",1,0.999,5,5,5,11,11,11,80593059,80593059,80593059,"12K(304.2072), 15M(15.9949), N-term(304.2072)",NA,NA,412392.4155,363055.3134,370135.4194,461456.0692,378058.0482,293303.3455,308125.4165,354377.6182,282868.3164,321508.6487,296174.8999,309820.437,304819.3528,275346.9829,249348.172,258956.9722,592339.708281278,530567.425385213,500147.437560144,576290.14911865,489533.941078285,445274.934681311,462479.933275393,530664.117969564,328502.408730746,321508.6487,330264.179532773,315984.232687305,413748.90427042,390827.828210782,399191.723320672,414293.176703718,549836.180086321,481988.231751138,324064.867412706,404515.408126398,-0.190003919608706,0.319912033054933,0.0524873712680395,1.89376856433698e-05,1.27994517751521,4.7226730968073,0.0667151918357399,3.45393476958042e-05,1.1757752608483,4.4616858687022,42216.1834219495,37214.3320041939,6581.64506750551,11497.1543327089,7.67795662615759,7.72100428033034,2.03096531878094,2.84220430216997,"not significant","not significant",NA,NA
"373",373,"a","sp|P0A8I3|YAAA_ECOLI","P0A8I3","YAAA_ECOLI","yaaA",258,20.2,"Escherichia coli (strain K12) OX=83333","Peroxide stress resistance protein YaaA","1:Experimental evidence at protein level",1,0.999,5,5,5,7,7,7,32870886,32870886,32870886,"15K(304.2072), 1K(304.2072), 7K(304.2072), 8K(304.2072), N-term(304.2072)",NA,NA,219256.1846,238692.5737,259690.6855,283612.832,168730.6052,129377.23,146096.3759,139611.1948,1139129.703,1410884.169,1519048.666,1557148.158,258178.395,236934.5669,170255.1003,191083.1738,314928.54752764,348824.268953887,350908.408391738,354190.338266858,218483.268739682,196412.480530328,219282.923640312,209061.316918177,1322901.25686285,1410884.169,1693888.85255379,1588127.20894226,350440.439743449,336305.20020341,272568.378375322,305705.053683936,342212.89078503,210809.997457125,1503950.37183972,316254.768001529,-0.698950818600832,-2.24959782516313,1.68167893215057e-05,8.80491770547623e-06,4.77425691656742,5.05527469877956,6.14145056832497e-05,1.74864709049457e-05,4.21172903937747,4.75729783038171,18323.1818825882,10661.7063607119,167931.004190676,34595.1687122357,5.35432252144421,5.05749560709537,11.1659937279215,10.9390188583871,"not significant","significant",NA,NA
"374",374,"a","sp|P0A8I5|TRMB_ECOLI","P0A8I5","TRMB_ECOLI","trmB",239,26.8,"Escherichia coli (strain K12) OX=83333","tRNA (guanine-N(7)-)-methyltransferase","1:Experimental evidence at protein level",1,0.999,6,6,6,8,8,8,131490212,131490212,131490212,"11K(304.2072), 2K(304.2072), N-term(304.2072)",NA,NA,964035.4775,1023981.609,986692.5569,1103383.523,323600.9087,271422.6318,339634.0371,295078.8967,1428956.979,1784565.359,1582212.039,1547300.117,395734.2163,377531.1572,257552.7314,321616.0024,1384692.03615883,1496442.18353681,1333273.52133218,1377962.2751676,419019.325012813,412056.993212082,509772.704245774,441867.020959445,1659485.28823679,1784565.359,1764322.2335304,1578083.24377008,537152.896863044,535868.164220874,412326.739229161,514538.435405164,1398092.50404886,445679.010857528,1696614.03113432,499971.558929561,-1.64938289472547,-1.76274046420798,4.32893226177265e-07,7.22522336363565e-07,6.36361920988297,6.1411487223991,3.97039092558767e-06,2.12683658326628e-06,5.40116673039881,5.67226587808607,69423.7198424568,44585.9160087545,96173.3293718226,59343.1447108967,4.96560275099156,10.0040421295513,5.66854497292606,11.8693040936069,"significant","significant",NA,NA
"375",375,"a","sp|P0A8I8|RLMH_ECOLI","P0A8I8","RLMH_ECOLI","rlmH",155,22.6,"Escherichia coli (strain K12) OX=83333","Ribosomal RNA large subunit methyltransferase H","1:Experimental evidence at protein level",1,0.999,3,3,3,5,5,5,17064422,17064422,17064422,"16C(57.0215), 17K(304.2072), 9K(304.2072), N-term(304.2072)",NA,NA,97799.2715,80430.1396,82583.0065,109520.2351,49112.1023,43623.9609,46097.7749,44878.3809,206278.9175,249307.1641,219243.4561,231546.4336,74486.3446,61546.9371,50489.0178,58121.7778,140473.950958081,117540.249421799,111590.723076279,136774.520544736,63593.5172072841,66227.1898302897,69190.3190008218,67203.3028980966,239557.127258105,249307.1641,244478.043788464,236152.988682855,101104.615498544,87359.794200304,80829.940972457,92986.320298155,126594.861000224,66553.582234123,242373.830957356,90570.1677423649,-0.927630614970782,-1.42012610513104,0.000159707365967812,1.03791588197584e-07,3.79667505301993,6.98383784251266,0.000384160961382034,5.06722347257311e-07,3.41548677044201,6.29522994221313,14181.7341696679,2326.87449041632,5748.37711703861,8602.14892743482,11.2024564485622,3.4962422942627,2.37169874913187,9.49777298845732,"not significant","significant",NA,NA
"376",376,"a","sp|P0A8J2|DNAT_ECOLI","P0A8J2","DNAT_ECOLI","dnaT",179,39.1,"Escherichia coli (strain K12) OX=83333","Primosomal protein 1","1:Experimental evidence at protein level",1,0.999,4,4,4,8,8,8,13059471,13059471,13059471,"10K(304.2072), 22K(304.2072), N-term(304.2072)",NA,NA,106161.9136,103489.0601,109637.1157,125879.3232,125031.3833,93254.3667,107423.3398,121836.855,209369.7812,262568.8848,227816.9561,252810.8096,133362.1929,130141.9153,104990.5994,113304.4805,152485.629145636,151238.453608024,148147.730816274,157204.593849305,161898.69814103,141572.991505784,161236.744398604,182445.063893035,243146.628491155,262568.8848,254038.340573169,257840.41382174,181020.203201072,184723.58614644,168083.760032363,181270.551483184,152269.10185481,161788.374484613,254398.566921516,178774.525215765,0.0874847220550282,-0.508949371803241,0.308382683010821,9.44794603292761e-06,0.510910017404474,5.02466259609614,0.342758365992138,1.86321562981052e-05,0.465011936217865,4.72973688132611,3761.82138248999,16690.0868118145,8273.17524256853,7324.77537550639,2.4705086827641,10.3159988256151,3.25205261282815,4.09721427964418,"not significant","not significant",NA,NA
"377",377,"a","sp|P0A8J4|YBED_ECOLI","P0A8J4","YBED_ECOLI","ybeD",87,55.2,"Escherichia coli (strain K12) OX=83333","UPF0250 protein YbeD","1:Experimental evidence at protein level",1,0.999,4,4,4,15,15,15,253678332,253678332,253678332,"11K(304.2072), 14K(304.2072), 15K(304.2072), 2M(15.9949), N-term(304.2072)",NA,NA,4378276.813,3848743.963,4466914.093,4527685.27,923954.124,817795.3882,665933.1777,661329.9985,3292091.531,3943172.623,3729766.486,4120362.398,696616.6855,735576.5623,545003.3562,621988.564,6288736.43818773,5624537.36399659,6035941.2266916,5654406.98165296,1196395.38385908,1241526.20026433,999530.434999238,990311.132298297,3823192.40082835,3943172.623,4159056.92468717,4202335.91861358,945558.041753432,1044078.22921695,872518.243193809,995090.481108675,5900905.50263222,1106940.78785524,4031939.46678227,964311.248818217,-2.41435830316609,-2.06390319667375,1.43526155155784e-07,6.61192565787151e-08,6.84306894907094,7.17967203812504,1.94910535852197e-06,3.64262509867141e-07,5.71016468454169,6.43858552432674,319263.919166147,130709.370278134,179488.800950868,73229.7092695289,5.41042250250801,11.8081627953552,4.45167400030713,7.59399098157088,"significant","significant",NA,NA
"378",378,"a","sp|P0A8J8|RHLB_ECOLI","P0A8J8","RHLB_ECOLI","rhlB",421,62.5,"Escherichia coli (strain K12) OX=83333","ATP-dependent RNA helicase RhlB","1:Experimental evidence at protein level",1,0.999,20,20,20,46,46,46,93584812,93584812,93584812,"11K(304.2072), 12K(304.2072), 13K(304.2072), 19C(57.0215), 1C(57.0215), 20K(304.2072), 2K(304.2072), 5C(57.0215), 7M(15.9949), 8K(304.2072), 9K(304.2072), N-term(304.2072)",NA,NA,1090060.459,1012911.989,1114592.265,1226087.093,1021676.632,832552.6064,931266.8949,918541.4149,3782733.176,4249912.52,3938532.041,4081626.749,1371270.048,1214063.365,1086183.356,1087236.345,1565707.97624918,1480265.08994633,1506098.67644595,1531200.82456036,1322932.78916248,1263929.69299941,1397782.293675,1375473.35024225,4392987.43569608,4249912.52,4391851.07692647,4162829.63411722,1861303.99729281,1723242.95423839,1738915.51819305,1739418.69713361,1520818.14180046,1340029.53151979,4299395.16668494,1765720.29171447,-0.182582851981986,-1.28387689430098,0.00206924889914814,1.9109419541968e-08,2.68418726717612,7.71875250465346,0.00348940709098455,1.57563242573239e-07,2.45724836071675,6.80254509020629,36442.2374593557,59652.1300101598,113146.343534521,64163.4338549425,2.39622585092342,4.45155338796942,2.63168048406592,3.63383907156901,"not significant","significant",NA,NA
"379",379,"a","sp|P0A8K1|PSD_ECOLI","P0A8K1","PSD_ECOLI","psd",322,31.7,"Escherichia coli (strain K12) OX=83333","Phosphatidylserine decarboxylase proenzyme","1:Experimental evidence at protein level",1,0.999,9,9,9,31,31,31,109473230,109473230,109473230,"10K(304.2072), 15M(15.9949), 16K(304.2072), 26K(304.2072), 5C(57.0215), 5K(304.2072), 8K(304.2072), 9K(304.2072), N-term(304.2072)",NA,NA,1214153.303,1140038.547,1246524.023,1401072.852,2120053.464,1922009.937,1962226.565,2115345.833,2858793.487,3282533.366,2925592.315,3309974.498,4382415.826,4035672.765,3717391.021,3796749.877,1743948.69128666,1666047.2781878,1684372.16025215,1749732.06919774,2745181.94353994,2917876.19297546,2945198.1636588,3167632.69749167,3319991.99661255,3282533.366,3262323.53209909,3375825.56558423,5948505.99021693,5728238.62278228,5951323.8698609,6074242.96912512,1711025.04973109,2943972.24941647,3310168.61507397,5925577.86299631,0.782903190961156,0.840051145001067,8.94041391762569e-06,4.07655580205985e-08,5.04864237404754,7.38970660844585,3.71692294879836e-05,2.62517078727822e-07,4.42981644166417,6.58084243718765,42093.451509106,173420.576221686,49867.1332356076,144028.521939068,2.46013064015174,5.89070009936611,1.50648317455856,2.4306240719321,"not significant","not significant",NA,NA
"380",380,"a","sp|P0A8L1|SYS_ECOLI","P0A8L1","SYS_ECOLI","serS",430,64.9,"Escherichia coli (strain K12) OX=83333","Serine--tRNA ligase","1:Experimental evidence at protein level",1,0.999,24,24,24,104,104,104,997477688,997477688,997477688,"11M(15.9949), 12K(304.2072), 13C(57.0215), 13K(304.2072), 13M(15.9949), 14K(304.2072), 18K(304.2072), 19K(304.2072), 19M(15.9949), 25K(304.2072), 31K(304.2072), 3M(15.9949), 4C(57.0215), 5C(57.0215), 5K(304.2072), 6K(304.2072), 6M(15.9949), 7C(57.0215), 8M(15.9949), 9K(304.2072), N-term(304.2072)",NA,NA,11447396.65,9537644.186,12401086.3,12168574.95,11414862.43,9225907.495,10848447.2,10105048.97,8929524.686,9495371.3,9673441.538,9788570.523,12809398.78,10888368.77,10739956.15,9988338.306,16442464.3552667,13938270.9279645,16757033.2662608,15196744.2635533,14780699.9978697,14006200.13457,16282944.763817,15131844.1778056,10370091.6578569,9495371.3,10786839.9175099,9983311.54576395,17386936.4294112,15454963.3132632,17194036.6336712,15979876.3927012,15583628.2032613,15050422.2685156,10158903.6052827,16503953.1922617,-0.0502271977560463,0.700066926286002,0.529354721992025,2.37361435053115e-05,0.276253208538948,4.62458984100127,0.56282581582326,4.24482597039571e-05,0.249625990461787,4.37214011028366,1287291.56552823,946729.668744073,550760.715520925,936466.908344577,8.26053823113433,6.29038608919674,5.42145822935584,5.67419755397552,"not significant","not significant",NA,NA
"381",381,"a","sp|P0A8L5|YCGN_ECOLI","P0A8L5","YCGN_ECOLI","ycgN",153,27.5,"Escherichia coli (strain K12) OX=83333","UPF0260 protein YcgN","3:Protein inferred from homology",1,0.999,3,3,3,7,7,7,59101980,59101980,59101980,"10K(304.2072), 13K(304.2072), 14K(304.2072), 8C(57.0215), N-term(304.2072)",NA,NA,1466123.383,1322856.48,1597496.126,1672883.622,248963.1478,161386.0854,163903.6639,138480.4163,1220205.706,1442771.732,1243048.845,1324147.163,184356.7318,150530.4323,113150.4216,97936.6963,2105865.83154699,1933216.59494475,2158625.06545937,2089183.38348409,322373.538947424,245006.338105194,246010.719937037,207368.028334182,1417056.94957076,1442771.732,1386121.87275727,1350490.72074489,250238.034680079,213663.070921701,181147.154321085,156684.350613496,2071722.7188588,255189.656330959,1399110.31876823,200433.152634091,-3.02118916614114,-2.80331666010413,4.67394783399639e-08,1.19218983668635e-08,7.33031613908413,7.92365458481308,9.93937756202949e-07,1.19817572707975e-07,6.00264081176365,6.92147948269433,96964.9269230491,48265.0150422846,39837.0246725671,40585.155014603,4.68040081041645,18.9133900394807,2.84731119041702,20.2487235675502,"significant","significant",NA,NA
"382",382,"a","sp|P0A8M0|SYN_ECOLI","P0A8M0","SYN_ECOLI","asnS",466,51.5,"Escherichia coli (strain K12) OX=83333","Asparagine--tRNA ligase","1:Experimental evidence at protein level",1,0.999,26,26,26,102,102,102,513903392,513903392,513903392,"10K(304.2072), 12K(304.2072), 15M(15.9949), 17K(304.2072), 18K(304.2072), 1K(304.2072), 5C(57.0215), 5K(304.2072), 5M(15.9949), 8K(304.2072), N-term(304.2072)",NA,NA,6240339.252,5391644.813,5976529.12,6761370.618,2829513.577,2549004.908,2535721.451,2763657.423,7436544.007,8694257.06,7634936.505,8391010.888,3696936.436,3336306.995,2857589.091,2988237.99,8963309.20059292,7879325.82568546,8075816.49364191,8443948.49643832,3663836.64963154,3869741.04225497,3805983.61791898,4138449.36425597,8636253.9644673,8694257.06,8513706.06172236,8557947.83129657,5018065.24258322,4735558.0343288,4574831.66862214,4780742.52686151,8340600.00408965,3869502.66851536,8600541.22937156,4777299.36809892,-1.10800301711216,-0.848232165305364,2.37656466046304e-06,2.14500754718445e-08,5.62405036512673,7.66857117541642,1.36297968474766e-05,1.68376082625394e-07,4.86551061728913,6.77371959883111,476561.234032584,198884.860395838,80441.6978493052,183226.244421825,5.71375241348238,5.13980419277357,0.935309717190706,3.83535194895559,"significant","not significant","PISA_only",NA
"383",383,"a","sp|P0A8M3|SYT_ECOLI","P0A8M3","SYT_ECOLI","thrS",642,55.8,"Escherichia coli (strain K12) OX=83333","Threonine--tRNA ligase","1:Experimental evidence at protein level",1,0.999,35,35,35,82,82,82,480597672,480597672,480597672,"10K(304.2072), 11C(57.0215), 11K(304.2072), 12K(304.2072), 13K(304.2072), 15K(304.2072), 16K(304.2072), 17K(304.2072), 1K(304.2072), 21K(304.2072), 23C(57.0215), 24K(304.2072), 26C(57.0215), 2K(304.2072), 3C(57.0215), 3M(15.9949), 4C(57.0215), 4M(15.9949), 5K(304.2072), 5M(15.9949), 6K(304.2072), 6M(15.9949), 7C(57.0215), 7K(304.2072), 7M(15.9949), 8C(57.0215), 8K(304.2072), 9C(57.0215), 9K(304.2072), N-term(304.2072)",NA,NA,3404438.493,3568313.466,3450012.557,4195754.685,4720006.178,3568252.684,4045172.926,4459598.848,18960257.28,23623398.8,22079904.99,23810109.39,7762252.467,7779353.304,6510809.869,6962673.662,4889964.09247777,5214717.47897853,4661847.66302825,5239874.9403726,6111768.38380079,5417099.75413326,6071590.34835384,6678043.32901294,22019044.9955768,23623398.8,24621268.4064249,24283805.2216677,10536153.3754021,11042023.1399118,10423422.7625272,11139256.7084598,5001601.04371428,6069625.45382521,23636879.3559173,10785213.9965752,0.279217508485398,-1.13198477493494,0.010715103011664,7.08183952412533e-07,1.97000364943016,6.14985391866467,0.0153905514267954,2.09232208326556e-06,1.81274581958865,5.67937146119186,276940.567256735,515668.493951899,1155437.092103,357873.938695814,5.53703833704964,8.49588657281832,4.88828104042315,3.31819043005966,"not significant","significant",NA,NA
"384",384,"a","sp|P0A8M6|YEEX_ECOLI","P0A8M6","YEEX_ECOLI","yeeX",109,55,"Escherichia coli (strain K12) OX=83333","UPF0265 protein YeeX","1:Experimental evidence at protein level",1,0.999,8,7,8,20,19,20,715355264,715355264,715355264,"11K(304.2072), 12K(304.2072), 13K(304.2072), 1M(15.9949), 5K(304.2072), 5M(15.9949), 6K(304.2072), 7K(304.2072), 8K(304.2072), N-term(304.2072)",NA,NA,2172117.95,2189120.273,2127112.907,2885203.911,2650550.311,2046010.936,2281956.204,2543135.19,2166945.131,2554443.424,2179426.839,2543989.008,2760210.332,2591084.469,2356553.405,2524874.219,3119920.89208422,3199170.66142623,2874272.53398695,3603191.51287891,3432103.47180252,3106126.81328808,3425095.42040096,3808227.50413392,2516530.3211769,2554443.424,2430275.54690511,2594600.99676323,3746592.82598179,3677788.31300191,3772703.07335217,4039428.4505263,3199138.90009408,3442888.30240637,2523962.57221131,3809128.16571554,0.105935743631867,0.593770314286233,0.287018102654215,5.94280346891769e-06,0.542090710809917,5.22600863181076,0.32154055975668,1.23269550365633e-05,0.49276423652676,4.90914418813529,302804.757518619,287120.144476899,70122.1943350876,158667.192748481,9.46519569718322,8.3395137819667,2.77825808936825,4.1654464183322,"not significant","not significant",NA,NA
"385",385,"a","sp|P0A8N0|MATP_ECOLI","P0A8N0","MATP_ECOLI","matP",150,19.3,"Escherichia coli (strain K12) OX=83333","Macrodomain Ter protein","1:Experimental evidence at protein level",1,0.999,4,4,4,5,5,5,17166872,17166872,17166872,"12K(304.2072), 9K(304.2072), N-term(304.2072)",NA,NA,180138.0498,171739.5654,184194.7891,198703.3086,163010.2783,116361.7275,119371.6948,124595.1641,229064.5039,274552.8633,242493.6973,260659.2637,176591.938,144920.1548,139577.4443,125980.8296,258741.227671512,250979.439462608,248894.180215535,248150.944340127,211076.22057619,176653.152467935,179170.592524212,186575.504390586,266018.627478434,274552.8633,270404.352319165,265845.010841175,239698.431806689,205699.836504199,223455.259687294,201550.850920684,251691.447922445,188368.867489731,269205.213484693,217601.094729716,-0.4180956524232,-0.307020535090445,0.000251139676602051,0.00122642343815524,3.60008466933366,2.9113595582807,0.000563481459266786,0.00160800714980834,3.24912036936161,2.79371202454565,4849.9561096902,15713.118470583,4142.48655891154,17529.1550178908,1.92694513449843,8.34167486378267,1.53878392817495,8.05563733016319,"not significant","not significant",NA,NA
"386",386,"a","sp|P0A8N7|EPMA_ECOLI","P0A8N7","EPMA_ECOLI","epmA",325,18.2,"Escherichia coli (strain K12) OX=83333","Elongation factor P--(R)-beta-lysine ligase","1:Experimental evidence at protein level",1,0.999,4,4,4,5,5,5,9459773,9459773,9459773,"11K(304.2072), 16K(304.2072), 17K(304.2072), N-term(304.2072)",NA,NA,154543.752,155805.4648,159761.9629,185066.6348,113213.6914,94719.8496,89911.5703,93738.4131,282368.2012,327960.3926,297117.2148,331258.1211,141190.4092,138396.707,116746.9111,114727.0586,221978.866573927,227693.415490121,215879.194953948,231120.762482711,146596.388567672,143797.796686446,134952.505721091,140368.944743865,327921.611807521,327960.3926,331314.953441754,337848.413845023,191645.893094988,196440.447099353,186904.921983443,183546.467806854,224168.059875177,141428.908929768,331261.342923575,189634.43249616,-0.664503687413778,-0.804748913104925,1.0780468708318e-06,1.97393189891998e-08,5.96736235668073,7.70466783466205,7.73405914593163e-06,1.58132088532889e-07,5.11159251099925,6.80097999307399,6689.94406437128,5012.71043144828,4670.56222090728,5623.79913749849,2.98434311654231,3.54433225100925,1.40993276779199,2.96560021483039,"not significant","not significant",NA,NA
"387",387,"a","sp|P0A8P3|FETP_ECOLI","P0A8P3","FETP_ECOLI","yggX",91,96.7,"Escherichia coli (strain K12) OX=83333","Probable Fe(2+)-trafficking protein","1:Experimental evidence at protein level",1,0.999,13,13,13,50,50,50,548377204,548377204,548377204,"10K(304.2072), 11K(304.2072), 12K(304.2072), 13K(304.2072), 14K(304.2072), 15K(304.2072), 16K(304.2072), 1K(304.2072), 3M(15.9949), 4C(57.0215), 4M(15.9949), 6M(15.9949), 7K(304.2072), 7M(15.9949), 8K(304.2072), 9K(304.2072), N-term(304.2072)",NA,NA,2874621.779,2772453.324,3319856.332,2866753.905,7615538.451,4778062.961,4771473.403,5316022.289,4896649.213,5369731.621,4935101.377,5416058.999,5608721.394,5184695.07,4845026.124,5370556.612,4128962.03226092,4051650.99593156,4485973.37755247,3580150.19341503,9861090.29843754,7253758.62738826,7161728.90283055,7960497.88197015,5686607.39969678,5369731.621,5503124.02481195,5523810.06094892,7613041.33024707,7359162.22070668,7756601.19125812,8592102.92949446,4061684.14979,8059268.92765663,5520818.27661441,7830226.91792658,0.988570919765792,0.504172002919665,0.000872360875715779,0.000154364899587383,3.05930382021594,3.81145144524709,0.00162502572429846,0.000231162399506791,2.78913975971129,3.63608280612835,372613.865184645,1253094.9567201,129916.958294548,533837.469988952,9.17387594512761,15.5484941372276,2.35321924731451,6.81765005771136,"not significant","not significant",NA,NA
"388",388,"a","sp|P0A8P6|XERC_ECOLI","P0A8P6","XERC_ECOLI","xerC",298,12.4,"Escherichia coli (strain K12) OX=83333","Tyrosine recombinase XerC","1:Experimental evidence at protein level",1,0.999,3,3,3,4,4,4,5553870,5553870,5553870,"10K(304.2072), 14K(304.2072), N-term(304.2072)",NA,NA,139134.25,142935.8799,161374.3682,161438.8945,90293.6587,60499.2964,86149.2681,83079.8911,454818.1445,505640.2852,398453.5977,506899.3164,110930.6543,85186.3618,86288.7021,73976.1113,199845.433522369,208885.861174985,218057.966119406,201613.221267727,116918.052156914,91846.2767850538,129305.489352943,124408.300263216,528192.262407436,505640.2852,444314.999585392,516983.944291492,150572.580923824,120913.621151111,138143.125005156,118350.928690171,207100.620521122,115619.529639532,498782.87287108,131995.063942565,-0.840946767867653,-1.9179279470832,6.35338319082683e-05,1.80203651207054e-06,4.19699495032459,5.7442364137842,0.000180037497730623,4.51825856157978e-06,3.74463703177741,5.34502891979585,8286.53115413749,16647.3390702934,37460.9330630662,15186.4368560043,4.0012102007644,14.3983798603878,7.51046900376403,11.5053066398091,"not significant","significant",NA,NA
"389",389,"a","sp|P0A8Q0|FRDC_ECOLI","P0A8Q0","FRDC_ECOLI","frdC",131,13.7,"Escherichia coli (strain K12) OX=83333","Fumarate reductase subunit C","1:Experimental evidence at protein level",1,0.999,3,3,3,9,9,9,218689072,218689072,218689072,"10K(304.2072), 7K(304.2072), 8K(304.2072), N-term(304.2072)",NA,NA,1419199.449,1756903.723,2143537.816,1643167.434,4290478.836,3143330.883,3918297.789,3108349.922,1910314.688,1981371.016,1927250.133,1917698.008,2912486.555,2764996.438,2693766.781,2275747.5,2038466.65461676,2567531.31150237,2896466.77889824,2052072.2746337,5555588.68195007,4772009.84947364,5881157.48643488,4654610.46348579,2218498.6442749,1981371.016,2149073.68634067,1955850.10288993,3953286.13411314,3924639.16434687,4312561.80827894,3640862.23723056,2388634.25491277,5215841.6203361,2076198.36237638,3957837.33599238,1.12671409581967,0.930768032948064,0.00024208548961124,1.68175933333658e-05,3.61603124100282,4.77423615341455,0.000548285986367399,3.09784196217367e-05,3.26099285410026,4.50894074174356,418644.377381852,597227.01429315,127849.015448564,275333.43211047,17.5265165238594,11.4502520928668,6.15784203308158,6.95666367100542,"significant","not significant","PISA_only",NA
